,early_warning_idx,consistency_idx,leading_idx,lagging_idx,boom_idx,boom_idx_yoy,boom_idx_mom,confidence_idx,confidence_idx_yoy,confidence_idx_mom,cpi_month,interest_rate,growth_yoy,growth_acc,state_owned_yoy,state_owned_acc,private_yoy,private_acc,collective_yoy,collective_acc,stock_cooperate_yoy,stock_cooperate_acc,joint_stock_yoy,joint_stock_acc,foreign_yoy,foreign_acc
2017-11-15,70.7,93.66199999999999,100.71666666666667,92.68333333333332,123.41758241758242,23.417582417582416,-0.0120879120879121,123.84725274725275,23.847252747252746,0.3351648351648352,101.74666666666667,2.806,6.1466666666666665,6.6,5.693333333333333,6.6066666666666665,5.5600000000000005,5.9,-0.1399999999999999,0.6,-9.666666666666666,-4.386666666666667,6.433333333333334,6.6,6.286666666666667,6.953333333333333
2017-11-16,70.7,93.65,100.705,92.685,123.41648351648352,23.416483516483517,-0.017582417582417575,123.85054945054945,23.85054945054945,0.332967032967033,101.75,2.8,6.15,6.6,5.65,6.6,5.6,5.9,-0.09999999999999998,0.6,-9.6,-4.4,6.45,6.6,6.25,6.95
2017-11-17,70.7,93.638,100.69333333333333,92.68666666666667,123.41538461538462,23.415384615384614,-0.023076923076923106,123.85384615384616,23.853846153846153,0.33076923076923076,101.75333333333333,2.738,6.153333333333333,6.6,5.6066666666666665,6.593333333333334,5.640000000000001,5.9,-0.05999999999999994,0.6,-9.533333333333333,-4.413333333333333,6.466666666666667,6.6,6.213333333333333,6.946666666666667
2017-11-20,70.7,93.602,100.65833333333333,92.69166666666666,123.41208791208791,23.412087912087912,-0.039560439560439586,123.86373626373627,23.863736263736264,0.3241758241758242,101.76333333333334,2.786,6.163333333333333,6.6,5.476666666666667,6.573333333333333,5.76,5.9,0.06000000000000005,0.6,-9.333333333333332,-4.453333333333333,6.516666666666667,6.6,6.1033333333333335,6.9366666666666665
2017-11-21,70.7,93.59,100.64666666666666,92.69333333333333,123.41098901098901,23.41098901098901,-0.04505494505494506,123.86703296703297,23.867032967032966,0.32197802197802194,101.76666666666667,2.808,6.166666666666667,6.6,5.433333333333334,6.566666666666666,5.8,5.9,0.10000000000000009,0.6,-9.266666666666666,-4.466666666666667,6.533333333333333,6.6,6.066666666666666,6.933333333333334
2017-11-22,70.7,93.578,100.635,92.695,123.40989010989011,23.40989010989011,-0.050549450549450536,123.87032967032968,23.87032967032967,0.31978021978021975,101.77,2.809,6.17,6.6,5.39,6.5600000000000005,5.84,5.9,0.14,0.6,-9.2,-4.4799999999999995,6.55,6.6,6.03,6.930000000000001
2017-11-23,70.7,93.566,100.62333333333333,92.69666666666666,123.40879120879121,23.408791208791207,-0.05604395604395607,123.87362637362638,23.873626373626372,0.31758241758241756,101.77333333333333,2.803,6.173333333333334,6.6,5.346666666666667,6.553333333333334,5.88,5.9,0.18000000000000005,0.6,-9.133333333333333,-4.493333333333333,6.566666666666666,6.6,5.993333333333333,6.926666666666667
2017-11-24,70.7,93.554,100.61166666666666,92.69833333333332,123.40769230769232,23.407692307692308,-0.06153846153846154,123.87692307692308,23.876923076923077,0.3153846153846154,101.77666666666667,2.797,6.176666666666667,6.6,5.303333333333333,6.546666666666667,5.92,5.9,0.22000000000000008,0.6,-9.066666666666666,-4.506666666666667,6.583333333333334,6.6,5.956666666666667,6.923333333333334
2017-11-27,70.7,93.518,100.57666666666667,92.70333333333333,123.4043956043956,23.404395604395603,-0.07802197802197802,123.88681318681319,23.886813186813185,0.3087912087912088,101.78666666666666,2.819,6.1866666666666665,6.6,5.173333333333334,6.526666666666666,6.04,5.9,0.3400000000000001,0.6,-8.866666666666667,-4.546666666666666,6.633333333333334,6.6,5.846666666666667,6.913333333333334
2017-11-28,70.7,93.506,100.565,92.705,123.4032967032967,23.403296703296704,-0.08351648351648355,123.8901098901099,23.89010989010989,0.3065934065934066,101.78999999999999,2.799,6.19,6.6,5.13,6.52,6.08,5.9,0.3800000000000001,0.6,-8.799999999999999,-4.56,6.65,6.6,5.8100000000000005,6.91
2017-11-29,70.7,93.494,100.55333333333333,92.70666666666666,123.4021978021978,23.4021978021978,-0.08901098901098903,123.8934065934066,23.893406593406592,0.3043956043956044,101.79333333333334,2.683,6.193333333333333,6.6,5.086666666666667,6.513333333333334,6.12,5.9,0.42000000000000015,0.6,-8.733333333333333,-4.573333333333333,6.666666666666667,6.6,5.773333333333333,6.906666666666667
2017-11-30,70.7,93.482,100.54166666666667,92.70833333333333,123.4010989010989,23.4010989010989,-0.0945054945054945,123.89670329670331,23.896703296703294,0.30219780219780223,101.79666666666667,2.788,6.196666666666667,6.6,5.043333333333333,6.506666666666667,6.16,5.9,0.45999999999999996,0.6,-8.666666666666666,-4.586666666666666,6.683333333333334,6.6,5.736666666666666,6.903333333333333
2017-12-01,70.7,93.47,100.53,92.71,123.4,23.4,-0.1,123.9,23.9,0.3,101.8,2.642,6.2,6.6,5.0,6.5,6.2,5.9,0.5,0.6,-8.6,-4.6,6.7,6.6,5.7,6.9
2017-12-04,70.7,94.39806451612903,100.92,92.95967741935483,123.50666666666667,23.506666666666664,0.009999999999999995,124.03666666666668,24.036666666666665,0.42666666666666664,101.77096774193548,2.6,6.193333333333333,6.629032258064516,5.023333333333333,6.620967741935484,6.216666666666667,5.933870967741936,0.6133333333333333,0.4596774193548387,-8.243333333333332,-4.4887096774193544,6.693333333333333,6.633870967741935,5.673333333333334,6.851612903225806
2017-12-05,70.7,94.7074193548387,101.05,93.04290322580644,123.54222222222222,23.54222222222222,0.04666666666666666,124.08222222222223,24.08222222222222,0.4688888888888889,101.76129032258065,2.579,6.191111111111112,6.638709677419355,5.0311111111111115,6.661290322580645,6.222222222222222,5.945161290322581,0.6511111111111111,0.41290322580645156,-8.124444444444444,-4.451612903225806,6.691111111111112,6.64516129032258,5.664444444444444,6.835483870967742
2017-12-06,70.7,95.01677419354839,101.18,93.12612903225806,123.57777777777778,23.577777777777776,0.08333333333333334,124.12777777777778,24.127777777777776,0.5111111111111111,101.7516129032258,2.573,6.188888888888889,6.648387096774194,5.038888888888889,6.701612903225806,6.227777777777778,5.956451612903226,0.6888888888888889,0.3661290322580645,-8.005555555555555,-4.414516129032258,6.688888888888889,6.656451612903226,5.655555555555556,6.819354838709677
2017-12-07,70.7,95.32612903225807,101.31,93.20935483870967,123.61333333333334,23.613333333333333,0.12,124.17333333333333,24.173333333333332,0.5533333333333333,101.74193548387096,2.585,6.1866666666666665,6.658064516129032,5.046666666666667,6.741935483870968,6.233333333333333,5.967741935483871,0.7266666666666667,0.3193548387096774,-7.886666666666667,-4.377419354838709,6.6866666666666665,6.66774193548387,5.6466666666666665,6.803225806451613
2017-12-08,70.7,95.63548387096775,101.44,93.29258064516128,123.64888888888889,23.648888888888887,0.15666666666666665,124.2188888888889,24.218888888888888,0.5955555555555556,101.73225806451613,2.608,6.184444444444445,6.66774193548387,5.054444444444444,6.782258064516129,6.238888888888889,5.9790322580645165,0.7644444444444445,0.27258064516129027,-7.767777777777777,-4.340322580645161,6.684444444444445,6.679032258064516,5.637777777777778,6.787096774193548
2017-12-11,70.7,96.56354838709677,101.83,93.54225806451612,123.75555555555556,23.755555555555553,0.2666666666666667,124.35555555555555,24.355555555555554,0.7222222222222222,101.70322580645161,2.688,6.177777777777778,6.696774193548387,5.0777777777777775,6.903225806451613,6.2555555555555555,6.012903225806451,0.8777777777777778,0.13225806451612898,-7.411111111111111,-4.229032258064516,6.677777777777778,6.712903225806452,5.611111111111112,6.738709677419355
2017-12-12,70.7,96.87290322580645,101.96000000000001,93.62548387096774,123.79111111111112,23.79111111111111,0.30333333333333334,124.40111111111112,24.40111111111111,0.7644444444444445,101.69354838709677,2.726,6.1755555555555555,6.7064516129032254,5.085555555555556,6.943548387096774,6.261111111111111,6.024193548387097,0.9155555555555556,0.0854838709677419,-7.292222222222222,-4.191935483870967,6.6755555555555555,6.724193548387096,5.602222222222222,6.72258064516129
2017-12-13,70.7,97.18225806451613,102.09,93.70870967741935,123.82666666666667,23.826666666666664,0.33999999999999997,124.44666666666667,24.446666666666665,0.8066666666666666,101.68387096774194,2.788,6.173333333333334,6.716129032258064,5.093333333333334,6.983870967741936,6.266666666666667,6.0354838709677425,0.9533333333333334,0.03870967741935483,-7.173333333333333,-4.154838709677419,6.673333333333334,6.735483870967742,5.593333333333334,6.706451612903226
2017-12-14,70.7,97.4916129032258,102.22,93.79193548387096,123.86222222222223,23.862222222222222,0.3766666666666667,124.49222222222222,24.49222222222222,0.8488888888888888,101.6741935483871,2.803,6.171111111111111,6.725806451612903,5.101111111111111,7.024193548387097,6.272222222222222,6.046774193548387,0.991111111111111,-0.008064516129032251,-7.054444444444444,-4.1177419354838705,6.671111111111111,6.7467741935483865,5.584444444444444,6.690322580645161
2017-12-15,70.7,97.80096774193548,102.35000000000001,93.87516129032258,123.89777777777778,23.897777777777776,0.41333333333333333,124.53777777777778,24.537777777777777,0.8911111111111112,101.66451612903225,2.724,6.168888888888889,6.735483870967742,5.108888888888889,7.064516129032258,6.277777777777778,6.058064516129033,1.028888888888889,-0.05483870967741944,-6.935555555555555,-4.080645161290322,6.668888888888889,6.758064516129032,5.575555555555556,6.674193548387097
2017-12-18,70.7,98.72903225806452,102.74,94.12483870967742,124.00444444444445,24.004444444444445,0.5233333333333333,124.67444444444445,24.674444444444443,1.017777777777778,101.63548387096775,2.723,6.162222222222223,6.764516129032258,5.1322222222222225,7.185483870967742,6.294444444444444,6.091935483870968,1.1422222222222222,-0.19516129032258067,-6.578888888888889,-3.969354838709677,6.662222222222223,6.791935483870968,5.548888888888889,6.625806451612903
2017-12-19,70.7,99.03838709677419,102.87,94.20806451612903,124.04,24.04,0.56,124.72,24.72,1.06,101.6258064516129,2.741,6.16,6.774193548387097,5.14,7.225806451612903,6.3,6.103225806451613,1.1800000000000002,-0.24193548387096775,-6.46,-3.9322580645161285,6.66,6.8032258064516125,5.54,6.609677419354839
2017-12-20,70.7,99.34774193548387,103.0,94.29129032258064,124.07555555555555,24.075555555555553,0.5966666666666667,124.76555555555557,24.765555555555554,1.1022222222222222,101.61612903225806,2.73,6.157777777777778,6.783870967741935,5.147777777777778,7.266129032258064,6.305555555555555,6.114516129032258,1.2177777777777776,-0.28870967741935494,-6.341111111111111,-3.89516129032258,6.657777777777778,6.814516129032258,5.5311111111111115,6.593548387096774
2017-12-21,70.7,99.65709677419355,103.13,94.37451612903226,124.11111111111111,24.11111111111111,0.6333333333333334,124.81111111111112,24.81111111111111,1.1444444444444444,101.60645161290323,2.665,6.155555555555556,6.793548387096774,5.155555555555556,7.306451612903226,6.311111111111111,6.125806451612903,1.2555555555555555,-0.335483870967742,-6.222222222222222,-3.8580645161290317,6.655555555555556,6.825806451612903,5.522222222222222,6.57741935483871
2017-12-22,70.7,99.96645161290323,103.26,94.45774193548387,124.14666666666668,24.146666666666665,0.67,124.85666666666667,24.856666666666666,1.1866666666666668,101.59677419354838,2.612,6.153333333333333,6.8032258064516125,5.163333333333333,7.346774193548387,6.316666666666666,6.137096774193549,1.2933333333333334,-0.3822580645161291,-6.1033333333333335,-3.8209677419354837,6.653333333333333,6.837096774193548,5.513333333333334,6.561290322580645
2017-12-25,70.7,100.89451612903225,103.65,94.7074193548387,124.25333333333333,24.253333333333334,0.78,124.99333333333334,24.993333333333332,1.3133333333333335,101.56774193548387,2.569,6.1466666666666665,6.832258064516129,5.1866666666666665,7.467741935483871,6.333333333333334,6.170967741935484,1.4066666666666667,-0.5225806451612903,-5.746666666666666,-3.7096774193548385,6.6466666666666665,6.870967741935484,5.486666666666667,6.512903225806452
2017-12-26,70.7,101.20387096774193,103.78,94.79064516129031,124.28888888888889,24.288888888888888,0.8166666666666667,125.03888888888889,25.038888888888888,1.3555555555555556,101.55806451612904,2.589,6.144444444444445,6.841935483870968,5.194444444444445,7.508064516129032,6.3388888888888895,6.182258064516129,1.4444444444444444,-0.5693548387096775,-5.627777777777778,-3.67258064516129,6.644444444444445,6.882258064516129,5.477777777777778,6.496774193548387
2017-12-27,70.7,101.51322580645162,103.91,94.87387096774194,124.32444444444445,24.324444444444445,0.8533333333333334,125.08444444444444,25.084444444444443,1.3977777777777778,101.54838709677419,2.666,6.142222222222222,6.851612903225806,5.202222222222222,7.548387096774194,6.344444444444445,6.193548387096774,1.482222222222222,-0.6161290322580645,-5.5088888888888885,-3.6354838709677417,6.642222222222222,6.893548387096774,5.468888888888889,6.480645161290323
2017-12-28,70.7,101.8225806451613,104.04,94.95709677419354,124.36,24.36,0.89,125.13000000000001,25.13,1.4400000000000002,101.53870967741935,2.672,6.14,6.861290322580645,5.21,7.588709677419355,6.3500000000000005,6.20483870967742,1.52,-0.6629032258064517,-5.390000000000001,-3.5983870967741933,6.64,6.904838709677419,5.46,6.464516129032258
2017-12-29,70.7,102.13193548387096,104.17,95.04032258064515,124.39555555555556,24.395555555555553,0.9266666666666666,125.17555555555556,25.175555555555555,1.4822222222222223,101.52903225806452,2.84,6.137777777777778,6.870967741935484,5.217777777777778,7.629032258064516,6.355555555555556,6.216129032258064,1.5577777777777777,-0.7096774193548389,-5.271111111111111,-3.561290322580645,6.637777777777778,6.916129032258064,5.4511111111111115,6.448387096774194
2018-01-02,70.7,103.05,104.55483870967743,95.37322580645161,124.53777777777778,24.537777777777777,1.0733333333333333,125.35777777777778,25.357777777777777,1.6511111111111112,101.54516129032258,2.657,6.128888888888889,6.909677419354838,5.248888888888889,7.790322580645161,6.377777777777778,6.2612903225806456,1.708888888888889,-0.8967741935483872,-4.795555555555556,-3.4129032258064513,6.628888888888889,6.961290322580645,5.415555555555556,6.383870967741936
2018-01-03,70.7,103.04,104.54967741935484,95.45645161290322,124.57333333333334,24.573333333333334,1.1099999999999999,125.40333333333334,25.403333333333332,1.6933333333333334,101.59032258064516,2.5635,6.126666666666667,6.919354838709677,5.256666666666667,7.830645161290322,6.383333333333334,6.27258064516129,1.7466666666666666,-0.9435483870967744,-4.676666666666667,-3.375806451612903,6.626666666666667,6.97258064516129,5.406666666666667,6.367741935483871
2018-01-04,70.7,103.03,104.54451612903226,95.53967741935485,124.60888888888888,24.608888888888888,1.1466666666666665,125.44888888888889,25.448888888888888,1.7355555555555557,101.63548387096775,2.505,6.124444444444444,6.929032258064516,5.264444444444445,7.870967741935484,6.388888888888889,6.283870967741936,1.7844444444444445,-0.9903225806451613,-4.557777777777778,-3.3387096774193545,6.624444444444444,6.983870967741935,5.397777777777778,6.351612903225806
2018-01-05,70.7,103.02,104.53935483870968,95.62290322580645,124.64444444444445,24.644444444444446,1.1833333333333333,125.49444444444445,25.494444444444444,1.777777777777778,101.68064516129033,2.484,6.122222222222223,6.938709677419355,5.272222222222222,7.911290322580645,6.394444444444445,6.29516129032258,1.8222222222222222,-1.0370967741935484,-4.438888888888889,-3.301612903225806,6.622222222222223,6.995161290322581,5.388888888888889,6.335483870967742
2018-01-08,70.7,102.99,104.52387096774194,95.87258064516129,124.75111111111111,24.75111111111111,1.2933333333333332,125.63111111111111,25.63111111111111,1.9044444444444446,101.81612903225806,2.461,6.115555555555556,6.967741935483871,5.295555555555556,8.032258064516128,6.411111111111111,6.329032258064516,1.9355555555555555,-1.17741935483871,-4.082222222222223,-3.190322580645161,6.615555555555556,7.0290322580645155,5.362222222222222,6.287096774193548
2018-01-09,70.7,102.98,104.51870967741935,95.9558064516129,124.78666666666666,24.786666666666665,1.3299999999999998,125.67666666666668,25.676666666666666,1.9466666666666668,101.86129032258064,2.529,6.113333333333333,6.97741935483871,5.303333333333334,8.07258064516129,6.416666666666667,6.340322580645161,1.9733333333333334,-1.2241935483870967,-3.963333333333334,-3.1532258064516125,6.613333333333333,7.040322580645161,5.3533333333333335,6.270967741935484
2018-01-10,70.7,102.97,104.51354838709678,96.03903225806452,124.82222222222222,24.822222222222223,1.3666666666666667,125.72222222222223,25.72222222222222,1.988888888888889,101.90645161290323,2.643,6.111111111111112,6.987096774193549,5.311111111111111,8.112903225806452,6.4222222222222225,6.351612903225806,2.011111111111111,-1.270967741935484,-3.844444444444445,-3.116129032258064,6.611111111111112,7.051612903225807,5.344444444444445,6.254838709677419
2018-01-11,70.7,102.96000000000001,104.5083870967742,96.12225806451613,124.85777777777778,24.857777777777777,1.4033333333333333,125.76777777777778,25.767777777777777,2.031111111111111,101.95161290322581,2.832,6.108888888888889,6.996774193548387,5.318888888888889,8.153225806451612,6.427777777777778,6.362903225806452,2.048888888888889,-1.317741935483871,-3.7255555555555553,-3.079032258064516,6.608888888888889,7.062903225806451,5.335555555555556,6.238709677419355
2018-01-12,70.7,102.95,104.50322580645161,96.20548387096774,124.89333333333333,24.893333333333334,1.44,125.81333333333333,25.813333333333333,2.0733333333333333,101.99677419354839,2.83,6.1066666666666665,7.006451612903226,5.326666666666667,8.193548387096774,6.433333333333334,6.374193548387097,2.086666666666667,-1.3645161290322583,-3.6066666666666665,-3.041935483870968,6.6066666666666665,7.074193548387097,5.326666666666667,6.22258064516129
2018-01-15,70.7,102.92,104.48774193548387,96.45516129032258,125.0,25.0,1.5499999999999998,125.95,25.95,2.2,102.13225806451614,2.794,6.1,7.035483870967742,5.35,8.314516129032258,6.45,6.408064516129032,2.2,-1.5048387096774194,-3.25,-2.9306451612903226,6.6,7.108064516129032,5.300000000000001,6.174193548387097
2018-01-16,70.7,102.91,104.48258064516129,96.5383870967742,125.03555555555556,25.035555555555554,1.5866666666666667,125.99555555555555,25.995555555555555,2.2422222222222223,102.17741935483872,2.785,6.097777777777778,7.04516129032258,5.357777777777778,8.35483870967742,6.455555555555556,6.419354838709677,2.2377777777777776,-1.5516129032258066,-3.131111111111111,-2.893548387096774,6.597777777777778,7.119354838709677,5.291111111111111,6.158064516129032
2018-01-17,70.7,102.9,104.47741935483872,96.62161290322581,125.07111111111111,25.07111111111111,1.6233333333333333,126.04111111111112,26.04111111111111,2.2844444444444445,102.22258064516129,2.765,6.095555555555555,7.054838709677419,5.365555555555556,8.39516129032258,6.461111111111111,6.430645161290323,2.2755555555555556,-1.5983870967741933,-3.0122222222222224,-2.856451612903226,6.595555555555555,7.130645161290323,5.282222222222223,6.141935483870968
2018-01-18,70.7,102.89,104.47225806451614,96.70483870967742,125.10666666666667,25.106666666666666,1.66,126.08666666666667,26.086666666666666,2.3266666666666667,102.26774193548387,2.7655,6.093333333333334,7.064516129032258,5.373333333333333,8.435483870967742,6.466666666666667,6.441935483870967,2.3133333333333335,-1.6451612903225805,-2.8933333333333335,-2.8193548387096774,6.593333333333334,7.141935483870967,5.273333333333333,6.125806451612903
2018-01-19,70.7,102.88,104.46709677419355,96.78806451612904,125.14222222222222,25.142222222222223,1.6966666666666665,126.13222222222223,26.13222222222222,2.368888888888889,102.31290322580645,2.836,6.091111111111111,7.074193548387097,5.381111111111111,8.475806451612904,6.472222222222222,6.453225806451613,2.351111111111111,-1.6919354838709677,-2.7744444444444447,-2.782258064516129,6.591111111111111,7.153225806451613,5.264444444444445,6.109677419354839
2018-01-22,70.7,102.85,104.45161290322581,97.03774193548388,125.24888888888889,25.24888888888889,1.8066666666666666,126.2688888888889,26.26888888888889,2.4955555555555553,102.4483870967742,2.771,6.084444444444444,7.103225806451613,5.404444444444445,8.596774193548388,6.488888888888889,6.487096774193548,2.464444444444444,-1.8322580645161288,-2.4177777777777782,-2.670967741935484,6.584444444444444,7.187096774193548,5.237777777777778,6.061290322580645
2018-01-23,70.7,102.84,104.44645161290323,97.12096774193549,125.28444444444445,25.284444444444446,1.8433333333333333,126.31444444444445,26.314444444444444,2.5377777777777775,102.49354838709678,2.602,6.082222222222223,7.112903225806452,5.412222222222223,8.637096774193548,6.4944444444444445,6.498387096774193,2.502222222222222,-1.879032258064516,-2.2988888888888894,-2.6338709677419354,6.582222222222223,7.198387096774193,5.228888888888889,6.045161290322581
2018-01-24,70.7,102.83,104.44129032258066,97.2041935483871,125.32,25.32,1.88,126.36,26.36,2.58,102.53870967741936,2.574,6.08,7.122580645161291,5.42,8.67741935483871,6.5,6.509677419354839,2.54,-1.9258064516129032,-2.1800000000000006,-2.596774193548387,6.58,7.209677419354838,5.220000000000001,6.029032258064516
2018-01-25,70.7,102.82000000000001,104.43612903225807,97.28741935483872,125.35555555555555,25.355555555555554,1.9166666666666665,126.40555555555555,26.405555555555555,2.6222222222222222,102.58387096774194,2.5634,6.0777777777777775,7.1322580645161295,5.427777777777778,8.717741935483872,6.5055555555555555,6.5209677419354835,2.577777777777778,-1.9725806451612904,-2.061111111111112,-2.5596774193548386,6.5777777777777775,7.220967741935484,5.211111111111111,6.012903225806452
2018-01-26,70.7,102.81,104.43096774193549,97.37064516129033,125.39111111111112,25.391111111111112,1.9533333333333331,126.45111111111112,26.45111111111111,2.6644444444444444,102.62903225806453,2.5506,6.075555555555556,7.141935483870968,5.435555555555556,8.758064516129032,6.511111111111111,6.532258064516129,2.6155555555555554,-2.0193548387096776,-1.942222222222222,-2.52258064516129,6.575555555555556,7.232258064516129,5.202222222222223,5.996774193548387
2018-01-29,70.7,102.78,104.41548387096775,97.62032258064517,125.49777777777777,25.497777777777777,2.0633333333333335,126.58777777777777,26.587777777777777,2.791111111111111,102.76451612903226,2.566,6.068888888888889,7.170967741935484,5.458888888888889,8.879032258064516,6.527777777777778,6.566129032258064,2.7288888888888887,-2.1596774193548387,-1.5855555555555556,-2.411290322580645,6.568888888888889,7.266129032258064,5.1755555555555555,5.948387096774194
2018-01-30,70.7,102.77,104.41032258064517,97.70354838709677,125.53333333333333,25.533333333333335,2.1,126.63333333333334,26.633333333333333,2.833333333333333,102.80967741935484,2.554,6.066666666666666,7.180645161290323,5.466666666666667,8.919354838709678,6.533333333333333,6.577419354838709,2.7666666666666666,-2.206451612903226,-1.4666666666666668,-2.3741935483870966,6.566666666666666,7.27741935483871,5.166666666666667,5.932258064516129
2018-01-31,70.7,102.76,104.40516129032258,97.7867741935484,125.56888888888889,25.56888888888889,2.1366666666666667,126.67888888888889,26.67888888888889,2.8755555555555556,102.85483870967742,2.594,6.064444444444445,7.190322580645161,5.474444444444445,8.959677419354838,6.538888888888889,6.588709677419354,2.8044444444444445,-2.253225806451613,-1.347777777777778,-2.337096774193548,6.564444444444445,7.288709677419354,5.157777777777778,5.916129032258064
2018-02-01,70.7,102.75,104.4,97.87,125.60444444444444,25.604444444444447,2.1733333333333333,126.72444444444444,26.724444444444444,2.917777777777778,102.9,2.5154,6.062222222222222,7.2,5.482222222222222,9.0,6.544444444444444,6.6,2.8422222222222224,-2.3,-1.2288888888888891,-2.3,6.562222222222222,7.3,5.148888888888889,5.9
2018-02-02,70.7,102.74785714285714,104.39035714285714,97.86964285714286,125.64,25.64,2.21,126.77,26.77,2.96,102.87142857142858,2.5173,6.0600000000000005,7.185714285714286,5.49,8.960714285714285,6.55,6.6,2.88,-2.214285714285714,-1.1100000000000003,-2.2357142857142858,6.5600000000000005,7.289285714285714,5.140000000000001,5.885714285714286
2018-02-05,70.7,102.74142857142857,104.36142857142858,97.86857142857143,125.74666666666667,25.746666666666666,2.32,126.90666666666667,26.906666666666666,3.0866666666666664,102.78571428571429,2.5305,6.053333333333334,7.142857142857143,5.513333333333334,8.842857142857143,6.566666666666666,6.6,2.993333333333333,-1.9571428571428569,-0.7533333333333339,-2.0428571428571427,6.553333333333334,7.257142857142857,5.113333333333333,5.842857142857143
2018-02-06,70.7,102.73928571428571,104.35178571428571,97.86821428571429,125.78222222222222,25.782222222222224,2.3566666666666665,126.95222222222222,26.952222222222222,3.1288888888888886,102.75714285714287,2.539,6.051111111111111,7.128571428571429,5.521111111111111,8.803571428571429,6.572222222222223,6.6,3.031111111111111,-1.8714285714285712,-0.634444444444445,-1.9785714285714284,6.551111111111111,7.246428571428571,5.104444444444445,5.828571428571429
2018-02-07,70.7,102.73714285714286,104.34214285714286,97.86785714285715,125.81777777777778,25.817777777777778,2.393333333333333,126.99777777777778,26.997777777777777,3.171111111111111,102.72857142857143,2.571,6.0488888888888885,7.114285714285715,5.528888888888889,8.764285714285714,6.5777777777777775,6.6,3.068888888888889,-1.7857142857142856,-0.5155555555555562,-1.9142857142857141,6.5488888888888885,7.235714285714286,5.095555555555556,5.814285714285715
2018-02-08,70.7,102.735,104.33250000000001,97.8675,125.85333333333332,25.853333333333335,2.4299999999999997,127.04333333333334,27.043333333333333,3.2133333333333334,102.7,2.572,6.046666666666667,7.1,5.536666666666667,8.725,6.583333333333334,6.6,3.106666666666667,-1.6999999999999997,-0.3966666666666665,-1.8499999999999999,6.546666666666667,7.225,5.086666666666667,5.800000000000001
2018-02-09,70.7,102.73285714285714,104.32285714285715,97.86714285714287,125.88888888888889,25.88888888888889,2.466666666666667,127.08888888888889,27.08888888888889,3.2555555555555555,102.67142857142858,2.589,6.044444444444444,7.085714285714285,5.544444444444444,8.685714285714285,6.5888888888888895,6.6,3.1444444444444444,-1.614285714285714,-0.27777777777777857,-1.7857142857142856,6.544444444444444,7.214285714285714,5.077777777777778,5.785714285714286
2018-02-11,70.7,102.72857142857143,104.30357142857143,97.86642857142857,125.96,25.96,2.54,127.18,27.18,3.34,102.61428571428571,2.608,6.04,7.057142857142857,5.5600000000000005,8.607142857142858,6.6000000000000005,6.6,3.22,-1.4428571428571426,-0.040000000000000924,-1.657142857142857,6.54,7.192857142857143,5.0600000000000005,5.757142857142857
2018-02-12,70.7,102.72642857142857,104.29392857142858,97.86607142857143,125.99555555555555,25.995555555555555,2.5766666666666667,127.22555555555556,27.225555555555555,3.382222222222222,102.58571428571429,2.585,6.0377777777777775,7.042857142857143,5.567777777777778,8.567857142857143,6.605555555555556,6.6,3.2577777777777777,-1.357142857142857,0.07888888888888879,-1.5928571428571427,6.5377777777777775,7.182142857142857,5.051111111111111,5.742857142857143
2018-02-13,70.7,102.72428571428571,104.28428571428572,97.86571428571429,126.0311111111111,26.031111111111112,2.6133333333333333,127.27111111111111,27.27111111111111,3.424444444444444,102.55714285714286,2.587,6.035555555555556,7.0285714285714285,5.575555555555556,8.528571428571428,6.611111111111112,6.6,3.2955555555555556,-1.2714285714285714,0.19777777777777672,-1.5285714285714285,6.535555555555556,7.171428571428572,5.042222222222223,5.728571428571429
2018-02-14,70.7,102.72214285714286,104.27464285714285,97.86535714285715,126.06666666666666,26.066666666666666,2.65,127.31666666666666,27.316666666666666,3.466666666666667,102.52857142857142,2.723,6.033333333333333,7.014285714285714,5.583333333333334,8.489285714285714,6.616666666666667,6.6,3.3333333333333335,-1.1857142857142855,0.31666666666666643,-1.4642857142857142,6.533333333333333,7.160714285714286,5.033333333333333,5.714285714285714
2018-02-22,70.7,102.705,104.19749999999999,97.8625,126.35111111111111,26.351111111111113,2.9433333333333334,127.68111111111111,27.68111111111111,3.8044444444444445,102.3,2.631,6.015555555555555,6.9,5.645555555555556,8.175,6.661111111111111,6.6,3.6355555555555554,-0.4999999999999998,1.267777777777777,-0.95,6.515555555555555,7.075,4.9622222222222225,5.6
2018-02-23,70.7,102.70285714285714,104.18785714285714,97.86214285714286,126.38666666666666,26.386666666666667,2.98,127.72666666666667,27.726666666666667,3.8466666666666667,102.27142857142857,2.597,6.013333333333334,6.885714285714285,5.653333333333333,8.135714285714286,6.666666666666667,6.6,3.6733333333333333,-0.41428571428571415,1.3866666666666667,-0.8857142857142857,6.513333333333334,7.064285714285714,4.953333333333334,5.585714285714285
2018-02-24,70.7,102.70071428571428,104.17821428571429,97.86178571428572,126.42222222222222,26.422222222222224,3.0166666666666666,127.77222222222223,27.772222222222222,3.888888888888889,102.24285714285713,2.56,6.011111111111111,6.871428571428571,5.661111111111111,8.096428571428572,6.6722222222222225,6.6,3.7111111111111112,-0.3285714285714283,1.5055555555555546,-0.8214285714285714,6.511111111111111,7.053571428571429,4.944444444444445,5.571428571428571
